Label,Prediction,Probabilities
0,0,[      6.183    -0.24134      -1.476]
0,0,[     4.0246   0.0046292    -0.81132]
0,0,[     5.8668    -0.18667     -1.3566]
0,0,[     5.8588    -0.19776      -1.346]
0,0,[     1.4143     0.25315   -0.024259]
0,0,[     6.9432    -0.28489     -1.6839]
0,0,[     6.3295    -0.23836     -1.5194]
0,0,[     4.9011   -0.083362     -1.0723]
0,0,[     6.3237    -0.24314      -1.486]
0,1,[    0.18853     0.41684     0.29656]
0,0,[     3.8591   0.0083746     -0.7535]
0,0,[     3.7773    0.019928    -0.73113]
0,0,[     5.9997    -0.20599     -1.3923]
0,0,[     5.5344    -0.15343     -1.2588]
0,0,[     6.0785    -0.20159     -1.4358]
0,0,[     5.4089    -0.13426     -1.2309]
0,2,[   -0.12865    0.036943     0.66511]
0,0,[     6.4734    -0.26347     -1.5385]
0,0,[     7.9391    -0.40921     -1.9639]
0,0,[     6.3832    -0.23509     -1.5122]
0,0,[      6.041    -0.19932      -1.411]
0,0,[     3.0548    0.099584    -0.52014]
0,0,[     8.0501    -0.41458     -2.0023]
0,0,[     6.1929    -0.20329     -1.4653]
0,0,[     5.5783    -0.17488     -1.2806]
0,0,[     8.6646    -0.46033     -2.1967]
0,0,[      6.293    -0.22959     -1.4848]
0,0,[     9.2364    -0.51743     -2.3655]
0,0,[     5.6252    -0.16971      -1.313]
0,0,[     6.3198    -0.22304     -1.4986]
0,0,[     6.3098    -0.23378     -1.4893]
0,1,[    0.20288     0.41284      0.2945]
0,0,[     5.8141    -0.17622     -1.3552]
0,0,[     8.3151    -0.45534     -2.1213]
0,0,[     5.9996    -0.20173     -1.3972]
0,0,[     6.6803    -0.24157     -1.6203]
0,0,[     1.0423     0.27583    0.097423]
0,0,[     5.1108    -0.10375      -1.135]
0,0,[     6.2727    -0.22242     -1.5336]
0,0,[     6.5083    -0.24905     -1.5833]
0,0,[     4.9808    -0.11488     -1.1131]
0,0,[     5.1304    -0.11113     -1.1367]
0,0,[     4.5971   -0.073931    -0.96758]
0,0,[     5.9307    -0.20332     -1.4028]
0,0,[     6.7416    -0.25875     -1.6309]
0,0,[     6.6316    -0.26334     -1.5968]
0,0,[     6.2266    -0.22537     -1.4609]
0,0,[     6.5783     -0.2671     -1.5638]
0,0,[     6.5866    -0.24634     -1.5787]
0,0,[     2.6837      0.1268    -0.40201]
0,0,[     8.4433    -0.44678     -2.1268]
0,0,[     6.5936    -0.26458     -1.6747]
0,1,[    0.19886     0.41531       0.293]
0,0,[     6.4004    -0.25387     -1.5314]
0,0,[     4.7975   -0.091605     -1.0304]
0,0,[      4.753   -0.093883      -1.011]
0,0,[     4.2694   -0.030004     -0.9178]
0,0,[     4.7255   -0.072185     -1.0176]
0,0,[      4.914   -0.094002     -1.0681]
0,0,[     6.7346     -0.2579     -1.6395]
0,0,[     6.8447    -0.27832     -1.6556]
0,0,[      4.382   -0.051956    -0.90381]
0,0,[     6.1099    -0.21788     -1.4393]
0,0,[     6.6859    -0.26607     -1.6522]
0,0,[     6.4188    -0.24002     -1.5227]
0,1,[    0.20983     0.41233     0.29121]
0,0,[     3.2575    0.068242    -0.57256]
