Label,Prediction,Probabilities
0,0,[     1.0896    -0.93014    -0.40116]
0,0,[    0.24554    0.078788    -0.75903]
0,0,[    0.62811    -0.69306    -0.14494]
0,0,[    0.80327     -0.8661    -0.54956]
0,1,[    0.31924      0.4277    -0.82067]
0,0,[     1.5527    -0.59547     -1.0738]
0,0,[     1.0369    -0.85981    -0.70818]
0,0,[     0.2758     0.11966    -0.63851]
0,0,[     0.8431    -0.15488    -0.45582]
0,1,[    -0.6755     0.48604    -0.24676]
0,1,[   0.027262     0.15606    -0.43346]
0,0,[    0.54741    -0.25227    -0.79773]
0,0,[     1.3679    -0.87244    -0.70338]
0,1,[  -0.018225     0.17812    -0.51495]
0,1,[    0.10616     0.21225    -0.12661]
0,0,[    0.68727    -0.11701    -0.46409]
0,2,[    -1.0634      0.2394      1.0415]
0,0,[     1.4199    -0.90143     -0.5832]
0,0,[    0.95354    -0.59105    -0.65376]
0,0,[    0.94166    -0.57084    -0.80578]
0,0,[     1.3169    -0.79829    -0.70283]
0,0,[    0.59768   -0.047616   -0.032182]
0,0,[     1.2159    -0.72295    -0.77292]
0,0,[    0.83295    -0.54626    -0.45604]
0,0,[      0.347    -0.10334     -0.1709]
0,0,[     1.2156    -0.63973    -0.70301]
0,0,[     1.2909     -1.1133    -0.66717]
0,0,[     1.4309    -0.94678     -1.2302]
0,0,[    0.23453    -0.04858    -0.70494]
0,0,[     1.0364    -0.71742    -0.55909]
0,0,[    0.24769    -0.15456    -0.38763]
0,2,[    -0.3137   -0.062007     0.13289]
0,0,[    0.57111    -0.97173    -0.12607]
0,0,[     1.5631      -1.397    -0.52672]
0,0,[     1.2614    -0.73737    -0.76814]
0,0,[    0.22826    -0.25115    -0.78802]
0,2,[   0.028921    -0.46671    0.077289]
0,0,[    0.51241     0.13352    -0.88257]
0,0,[    0.55005    -0.18352    -0.64009]
0,0,[    0.44636    -0.44826    -0.35293]
0,0,[    0.60382    -0.32754    -0.76047]
0,0,[    0.60775    -0.15813    -0.38982]
0,0,[    0.33749    -0.34943   -0.054995]
0,0,[    0.46652    -0.18227    -0.16359]
0,0,[    0.71255    -0.51772    -0.73071]
0,0,[    0.31334    -0.02312    -0.59347]
0,0,[    0.37449    -0.29648    -0.53788]
0,0,[     1.3013    -0.59972    -0.44328]
0,0,[     1.0669    -0.59942    -0.68757]
0,0,[   0.067233    -0.07407   -0.063068]
0,0,[     1.1011   -0.092968     -0.5178]
0,0,[    0.55956    -0.43528    -0.75716]
0,0,[    0.23156    -0.26843    -0.51746]
0,0,[    0.68547      -0.205    -0.38757]
0,0,[    0.90606    -0.72037    -0.48662]
0,0,[     1.0466    -0.96231    -0.13087]
0,0,[    0.78859    -0.66837    -0.53219]
0,0,[     1.2025    -0.48962     -1.0737]
0,0,[    0.37817    -0.40079    -0.44003]
0,1,[   -0.19668     0.91646    -0.95059]
0,0,[    0.66049    -0.46461    -0.52815]
0,0,[    0.24955    -0.23945    -0.50501]
0,0,[     1.0378    -0.98718    -0.16939]
0,0,[     1.3497    -0.69961    -0.83415]
0,0,[     1.2134   -0.072302    -0.98296]
0,1,[   -0.68213     0.20599     0.17765]
0,0,[    0.45315    -0.26193    -0.30915]
0,0,[     1.3125    -0.87518    -0.81796]
0,0,[    0.85889    -0.53521    -0.64606]
0,0,[    0.61712    -0.23825    -0.59535]
0,0,[    0.93242    -0.19396    -0.80349]
0,1,[  -0.068791     0.24817    -0.10295]
0,0,[     1.0477    -0.41788    -0.61105]
0,0,[    0.75234    -0.41555    -0.42915]
0,0,[     1.1025    -0.58592    -0.73863]
0,0,[   0.042815    -0.19452    -0.37897]
0,0,[     1.2441    -0.57032    -0.86537]
0,0,[    0.61183      -0.492    -0.16597]
0,1,[   0.049816     0.21219     -0.3014]
0,0,[    0.11815    -0.58782     -0.7961]
0,1,[    -0.4116      0.2984     0.22916]
0,0,[     1.5278    -0.57924     -0.9228]
0,0,[    0.33544   -0.074604    -0.63216]
0,0,[     1.9423    -0.89133    -0.96641]
0,0,[     1.2824    -0.79268    -0.71677]
0,0,[    0.86651    -0.79528     -0.5197]
0,0,[    0.84605     -1.0091    -0.58791]
0,0,[    0.74391    -0.52236   -0.042779]
0,0,[    0.74554    -0.68695    -0.27202]
0,1,[   -0.14267     0.27039    -0.62239]
0,0,[    0.42897    -0.12809    -0.76496]
0,0,[    0.28177     -0.5703   -0.050879]
0,0,[    0.60984    -0.54191    -0.91062]
0,0,[     1.2763    -0.84435    -0.95788]
0,0,[    0.87736    -0.37918    -0.83665]
0,0,[    0.70258    -0.37941    -0.27902]
0,0,[    0.28302    -0.36882    -0.16582]
1,2,[   -0.29087    0.023279     0.15118]
1,1,[     -1.579     0.23735     0.21416]
1,1,[    -0.6441     0.38609    0.068479]
1,2,[   -0.86601     0.27356     0.43198]
1,1,[    -1.4512     0.80088    0.073921]
1,1,[   -0.59211     0.90505    -0.16943]
1,1,[    -1.2143     0.85759     0.35094]
1,1,[   0.087371      0.2669    -0.33736]
1,1,[   -0.91885     0.51641     0.16616]
1,2,[   -0.55515    -0.10021   -0.060439]
1,1,[    -1.2695     0.58336     0.47818]
1,1,[   -0.35875      0.2132    -0.14148]
1,1,[   -0.57284      0.8239    -0.28262]
1,1,[   -0.69225     0.59171     0.14109]
1,2,[   -0.26504    -0.19157     0.17337]
1,2,[   -0.73288   -0.080541     0.18743]
1,2,[  -0.088189    -0.44389    0.008115]
1,1,[   -0.52176     0.32279     0.14952]
1,2,[   0.070511   0.0038897     0.29867]
1,1,[   -0.27009     0.69559    -0.36107]
1,2,[    -1.0632     0.69143     0.75047]
1,1,[    -1.1975     0.92518     0.18735]
1,1,[  -0.091814     0.17382    -0.40234]
1,1,[   -0.41301     0.48478     0.46838]
1,0,[    0.32131   -0.035822    -0.16641]
1,1,[   -0.30246    -0.14131    -0.42465]
1,2,[   -0.76488    -0.18291     0.36223]
1,2,[    -1.1482     0.49578     0.79379]
1,1,[  -0.091814     0.17382    -0.40234]
1,0,[    0.79178    -0.43917     -0.7356]
1,1,[   -0.12222     0.47618     -0.4549]
1,0,[    0.58081    -0.25984     -0.1952]
1,1,[   0.011865     0.17512   -0.030704]
1,1,[   -0.31096     0.67588    -0.29176]
1,1,[   -0.63582      0.3404    -0.30534]
1,1,[   0.049713     0.24615     -0.5676]
1,0,[    0.31825     0.15491    -0.67358]
1,2,[   -0.24776    -0.43599     0.36089]
1,2,[    -1.0471    0.078791     0.89933]
1,1,[    -1.0034     0.91786    -0.16859]
1,2,[   -0.65162      0.2752     0.38331]
1,2,[   -0.41584    -0.23696    0.034323]
1,1,[   -0.74626     0.38624    -0.06827]
1,2,[   -0.24737    -0.19857   -0.035769]
1,1,[    -0.3512     0.28578    -0.26102]
1,1,[  -0.083483     0.57213    -0.72117]
1,0,[    0.32155    -0.43716    -0.67507]
1,2,[    -1.3147     0.29097     0.78281]
1,1,[  -0.099918    0.047025    -0.54184]
1,1,[   -0.22966     0.80659    -0.49539]
1,1,[    -0.4478     0.27183     0.16256]
1,1,[   0.035155     0.08349     -0.1852]
1,1,[   -0.34028     0.33224    0.074792]
1,2,[   -0.47435    0.088551     0.40234]
1,0,[    0.33588     0.27812    -0.61376]
1,1,[    -1.3108     0.78709     0.33448]
1,2,[    -1.0328     0.26469     0.66666]
1,1,[     -1.167      0.9115     0.40121]
1,2,[   -0.18527   -0.099258   -0.071293]
1,2,[   -0.64275    0.029092     0.83986]
1,1,[   -0.31193     0.19658     0.13278]
1,1,[    -1.0161     0.48369     0.18245]
1,1,[   -0.35404     0.47838      0.1837]
1,2,[    -1.9457     0.36942     0.54395]
1,1,[   -0.29315     0.54098     0.38852]
1,1,[   -0.81465     0.20631    0.064667]
1,1,[   -0.25811    0.026665    -0.20504]
1,0,[    0.16173    0.072913    -0.61037]
1,2,[    -0.6273    0.089779     0.31396]
1,1,[   -0.42882      0.7258    -0.24186]
1,2,[   -0.55515    -0.10021   -0.060439]
1,1,[  -0.017623     0.21391    -0.33686]
1,1,[   -0.69418     0.52781    -0.45332]
1,2,[    -1.4123     0.18507       1.124]
1,1,[    -1.2297     0.69472      0.6926]
1,1,[    -1.1629     0.74533     0.32883]
1,1,[   -0.37702      0.3459    -0.40252]
1,2,[   -0.99051    0.043355     0.22301]
1,1,[   -0.31715     0.45157    -0.39735]
1,2,[   -0.97837      0.1777     0.22326]
1,1,[  0.0016981     0.34664     0.04508]
1,2,[    -1.1282    0.055786      0.5837]
1,0,[    0.90622    -0.01783    -0.62047]
1,1,[   -0.76739     0.77287    -0.19918]
1,2,[   -0.68157     0.36635     0.50168]
1,1,[     -0.832     0.28807    -0.13989]
1,2,[   -0.10121    -0.46993     0.27012]
1,1,[   -0.55779     0.24609     0.14499]
1,1,[   -0.93799     0.54358     0.21177]
1,0,[    0.37216     -0.1878    -0.31453]
1,2,[   -0.59004     0.41093     0.64237]
1,2,[    -1.5821    -0.12172      1.3223]
1,1,[   -0.99718     0.77682     0.68935]
1,0,[   0.058423   -0.048737    -0.13216]
1,0,[    0.54239     0.16655       -0.55]
1,1,[   -0.24481    -0.15133     -0.1709]
1,0,[    -0.1511    -0.21238    -0.46383]
1,0,[    0.49385     0.26595    -0.86854]
1,2,[    -1.5765   -0.069486     0.82189]
1,1,[    -1.1706     0.74902     0.21506]
1,2,[   -0.63588    0.023261     0.49211]
1,1,[   -0.19723    0.039448   -0.027651]
1,1,[   -0.95224     0.69606     0.23477]
1,1,[   -0.63046     0.36495     0.25127]
1,1,[   -0.94821     0.34954     0.18996]
1,1,[   -0.46961     0.23186     -0.1813]
1,2,[    -1.0265     0.18886     0.41337]
1,2,[    -1.0637     0.27528     0.47373]
1,2,[    -1.0363   -0.030453     0.39531]
