Label,Prediction,Probabilities
0,0,[    0.77963    -0.20487     -0.4854]
0,2,[  -0.042424   -0.096803     0.13443]
0,0,[    0.22179   -0.099494     0.11959]
0,0,[    0.33208    -0.14894    -0.03275]
0,1,[   -0.28103     0.38063   0.0095389]
0,0,[     0.7381    -0.39129    -0.64347]
0,0,[    0.24536    -0.32298    -0.20181]
0,0,[    0.49281   -0.097585    -0.32837]
0,1,[    0.03143    0.066408    -0.12387]
0,1,[   0.044875     0.39767    -0.31152]
0,0,[    0.81411    -0.13008    -0.35311]
0,1,[   -0.17144     0.49198    -0.15109]
0,0,[    0.16274    0.046463    -0.13631]
0,0,[    0.54136   -0.030166    -0.36305]
0,0,[    0.36452    -0.19989    -0.34949]
0,0,[    0.64968    -0.24395    -0.55488]
0,2,[   -0.39701    0.085784      0.1399]
0,0,[    0.87025    -0.35863    -0.48365]
0,0,[    0.45336    -0.31503    -0.31278]
0,0,[    0.31932     0.19318    -0.67181]
0,0,[    0.89645    -0.53888    -0.99422]
0,0,[    0.64603    -0.28883    -0.61704]
0,0,[    0.39203    -0.20656    -0.22379]
0,0,[    0.49453    -0.30314    -0.43151]
0,1,[   0.088057     0.30545    -0.41245]
0,0,[    0.55397    -0.21169     -0.2847]
0,0,[    0.66673      -0.382    -0.22069]
0,0,[    0.23815   -0.022809    -0.24767]
0,0,[    0.69668   -0.044155    -0.32512]
0,0,[    0.28544    -0.11266    -0.36945]
0,1,[    0.14352     0.20304    -0.42032]
0,1,[   0.097173     0.22499    -0.35385]
0,1,[   0.021515     0.12639    -0.12775]
0,0,[    0.56097    -0.15243    -0.48283]
0,0,[     0.4357    -0.26829    -0.20577]
0,2,[    -0.8877     0.22443     0.42794]
0,0,[     0.2447   -0.009169    -0.19485]
0,0,[    0.43947    -0.35949    -0.34288]
0,1,[     0.1301     0.24807    -0.44329]
0,0,[    0.18479   -0.098292    -0.23627]
0,0,[    0.29704    -0.22302    -0.45285]
0,2,[   -0.18285    0.079643     0.37245]
0,0,[    0.29025      -0.129    -0.27337]
0,0,[    0.25242    0.021788    -0.39631]
0,0,[    0.32983    -0.13651     -0.3869]
0,0,[    0.27195     0.17693    -0.25375]
0,0,[    0.87362    -0.41276    -0.72691]
0,0,[    0.84919    -0.25266    -0.62764]
0,0,[    0.34465    0.077461    -0.21788]
0,0,[    0.11173    -0.35884   -0.065565]
0,0,[    0.34671    -0.11052    -0.28353]
0,0,[    0.48702      0.1335     -0.6241]
0,1,[   0.066448     0.11427    -0.21038]
0,1,[    0.12866     0.24327    -0.47881]
0,0,[    0.76414    -0.25813    -0.55031]
0,0,[    0.25173    -0.30101    -0.14393]
0,0,[    0.33445    -0.23798    -0.35385]
0,0,[    0.44249    -0.29642    -0.34753]
0,0,[     0.3435   -0.059533    -0.21197]
0,1,[  -0.089516     0.20555    -0.25553]
0,1,[    0.04906     0.10488    0.052256]
0,0,[    0.38676  -0.0063376    -0.28064]
0,0,[    0.36692   -0.068002    -0.30291]
0,0,[    0.26579    -0.25635    -0.45203]
