Label,Prediction,Probabilities
0,0,[     5.9812     -1.6823    -0.28638]
0,0,[     11.721     -3.3821     -1.3448]
0,0,[     22.964     -7.2867      -2.849]
0,0,[     8.1284     -2.2387     -0.8044]
0,0,[     27.875      -8.769     -3.6976]
0,0,[     14.608     -4.3994     -1.7405]
0,0,[     13.406     -4.0119     -1.5511]
0,0,[     7.1998     -1.9489    -0.65104]
0,0,[     4.4763     -1.0125    -0.28128]
0,0,[      7.964     -2.3046    -0.64232]
0,0,[      4.395     -1.0574    -0.20024]
0,0,[     26.539     -8.3357     -3.4931]
0,0,[     29.202     -9.1923     -3.9031]
0,0,[     17.388      -5.316      -2.145]
0,0,[      14.42     -4.3522      -1.701]
0,1,[     -2.175     0.68462    -0.29403]
0,0,[     17.384     -5.3546     -2.1147]
0,0,[      1.674   -0.099785     0.14287]
0,0,[     14.894      -4.582     -1.6894]
0,0,[     7.8021      -2.155    -0.73744]
0,0,[     19.581     -5.9783     -2.5108]
0,0,[     21.097     -6.5713     -2.6682]
0,0,[     15.203     -4.6185     -1.8137]
0,2,[    0.28415     -1.0163      2.2587]
0,0,[     34.145     -10.896     -4.5722]
0,0,[     9.2877     -2.6412    -0.96055]
0,0,[     12.404     -4.2271    -0.65161]
0,0,[     32.516     -10.326     -4.3646]
0,0,[     16.408     -5.1023     -1.8824]
0,0,[     13.521     -4.0554     -1.5671]
0,0,[     38.729     -12.448     -5.2188]
0,0,[     19.695     -6.1297     -2.4427]
0,1,[    -1.8324     0.97431    -0.82881]
0,0,[     8.6351     -2.5546    -0.69821]
0,0,[     34.811     -11.159     -4.6447]
0,0,[     21.333     -6.5949     -2.7402]
0,0,[     18.606     -6.0173     -1.9603]
0,0,[     5.3764     -1.3513    -0.37675]
0,0,[     13.918     -4.4227     -1.2797]
0,1,[    -1.1492      1.0206     -0.7564]
0,0,[     14.351      -4.332     -1.6818]
0,0,[     9.1056     -2.6388     -0.8647]
0,0,[     15.223     -4.5272      -1.883]
