Label,Prediction,Probabilities
0,0,[     6.7741      -4.192      -2.507]
0,0,[     4.5062     -2.0491     -2.5748]
0,0,[     6.5515     -4.5276     -2.1716]
0,0,[     5.5946     -4.5448     -1.8019]
0,0,[     2.0447      1.9464     -3.9328]
0,0,[     6.3381     -3.4886     -3.0143]
0,0,[     5.6769     -3.0475     -2.6651]
0,0,[     6.3955     -3.2108     -4.0532]
0,0,[     5.9484     -3.9161     -2.6457]
0,1,[   -0.50372       1.073     -1.6084]
0,0,[     3.8862     -1.4377     -2.9364]
0,0,[     5.1154     -2.6107     -3.0721]
0,0,[     7.5395     -4.8161     -2.5581]
0,0,[     6.1148     -3.5077     -3.3202]
0,0,[       7.54     -4.1726     -4.4128]
0,0,[     4.7471     -1.8684     -3.3048]
0,1,[    0.31608     0.69663    -0.91879]
0,0,[     7.3708     -4.2461     -2.6125]
0,0,[     8.5538     -5.6929      -3.489]
0,0,[     6.4171     -2.3061     -4.2162]
0,0,[     5.9045      -3.469     -2.4491]
0,0,[     4.2069     -1.9764     -2.4055]
0,0,[     6.2215     -4.4355     -2.1926]
0,0,[     6.9447     -3.3196     -3.9728]
0,0,[     6.5255     -4.4291     -3.0335]
0,0,[     6.5814     -3.1927     -3.1074]
0,0,[     6.4228     -3.2551     -2.7624]
0,0,[      9.246     -5.0043     -4.3479]
0,0,[     4.9989     -2.3118     -3.4858]
0,0,[     6.0024     -3.4703     -2.5031]
0,0,[     6.0917     -3.5192     -3.6261]
0,1,[   -0.98296      1.9872     -1.8126]
0,0,[     5.4332     -2.6694     -2.7233]
0,0,[     6.7349     -4.5652     -2.1526]
0,0,[     5.6264        -3.4     -2.2835]
0,0,[     3.9371    -0.57135     -3.5864]
0,0,[     5.6993     -3.5168     -2.7397]
0,0,[     5.8075     -2.8576     -2.5709]
0,0,[     4.6881     -1.7598     -3.3379]
0,0,[     5.9407     -2.8829     -3.1796]
0,0,[     5.1921     -2.7916     -2.2393]
0,0,[     6.7117      -2.365     -3.9276]
0,0,[     2.9893     -2.3871    -0.79036]
0,0,[     5.9583     -2.9422     -3.1033]
0,0,[     6.4001     -3.5078     -3.9222]
0,0,[     7.0351     -3.9379     -4.0328]
0,0,[     5.9748     -3.0131     -3.3688]
0,0,[     7.9283     -5.2279     -2.9351]
0,0,[     6.1716     -3.3803     -3.4821]
0,0,[    0.74443    -0.46137    -0.92674]
0,0,[     7.4464      -3.176     -3.5156]
0,0,[     5.8315     -2.2097     -3.6426]
0,1,[    -2.4757      2.2056    -0.20434]
0,0,[     5.6283     -2.8349     -3.3947]
0,0,[     5.8287     -3.7186     -2.4901]
0,0,[     5.7419     -4.4734     -1.3053]
0,0,[     5.6921     -3.0712     -2.7812]
0,0,[     4.7672     -1.5696      -3.365]
0,0,[     5.5856     -2.5232     -3.2575]
0,0,[     5.6491     -2.8411     -3.2582]
0,0,[     6.9275     -4.5629      -3.291]
0,0,[     4.5777     -3.3751      -1.881]
0,0,[     4.2599     -3.1387     -1.2409]
0,0,[      6.467     -3.2282     -2.8635]
0,0,[     8.4064     -3.6415     -4.1613]
0,1,[    0.11556     0.88068     -1.3296]
0,0,[     6.0343     -3.7051     -3.0619]
0,0,[     8.2423     -5.1102     -3.5567]
0,0,[     6.0472     -3.4766     -3.0887]
0,0,[     8.1722      -4.541     -3.7876]
0,0,[     6.8982      -3.033     -5.2823]
0,0,[     1.6704     0.89962     -3.4193]
0,0,[     7.8144     -4.5823     -3.1251]
0,0,[     6.4491     -1.4379      -4.867]
0,0,[     5.4666     -1.9913     -3.2151]
0,0,[      1.152     0.94321     -3.1062]
0,0,[     7.3696     -4.6456     -4.0733]
0,0,[     6.6101     -4.1123     -3.3128]
0,0,[     3.6945    -0.61642     -3.8768]
0,0,[     3.2557     -1.9654     -1.7448]
0,0,[    0.50229    -0.33892    -0.10665]
0,0,[     7.0006     -3.2827     -3.4283]
0,0,[     6.2801     -4.1637     -3.2375]
0,0,[     9.1981     -5.0479     -3.8061]
0,0,[     9.2607     -5.6359     -3.8967]
0,0,[     5.0899       -3.87      -1.896]
0,0,[      2.898     -2.7829    -0.70955]
0,0,[     3.7802     -3.3286    -0.97525]
0,0,[     7.2398     -5.3104     -2.4291]
0,1,[    -2.1009      2.7352     -1.1385]
0,0,[     5.3932     -2.8476     -3.2059]
0,0,[     1.0272     -2.3602     0.69293]
0,0,[     6.1339      -2.872     -3.8679]
0,0,[     5.8771     -2.1848      -3.868]
0,0,[     8.3222     -4.7811     -3.6498]
0,0,[     4.3691     -3.2945     -1.8511]
0,0,[      4.054     -1.4634     -2.9147]
1,1,[    -2.6341      4.0145     -2.1296]
1,1,[    -3.6617      3.9596     -1.5023]
1,1,[    -3.0085      4.2753      -1.062]
1,1,[   -0.75685      1.7746    -0.73141]
1,1,[    -1.2013      2.9658     -2.4607]
1,1,[    -3.9347      4.9776     -1.2037]
1,1,[    -2.2539      1.1993     0.90791]
1,1,[   0.015106      3.3329     -3.0744]
1,1,[    -4.7577        3.49      1.0213]
1,1,[    -2.0061       1.931    -0.55517]
1,1,[    -2.0074      3.8582     -1.8187]
1,1,[    -2.5793      2.8566    -0.48985]
1,1,[    -3.5445      4.9168     -1.5041]
1,1,[    -3.8138      3.5699     0.23217]
1,1,[   -0.46904      2.0084      -1.697]
1,1,[    -4.9192      2.9344       1.455]
1,2,[      -2.36    -0.15137      1.1576]
1,1,[    -3.2262      2.1606      0.3032]
1,1,[   -0.79948      2.9438     -1.9057]
1,1,[    -3.8289      4.6646     -0.9624]
1,1,[    -4.9025      3.1089      2.0355]
1,1,[    -1.5821      4.8555     -3.3002]
1,0,[     1.7309     0.53934      -2.131]
1,1,[    -2.4317      2.6716     0.31727]
1,1,[    -1.0494     0.91371     0.62284]
1,1,[    -1.9609      3.2687     -2.0875]
1,1,[    -3.1502      3.3154     -1.1299]
1,1,[    -5.4592      3.5992      1.3744]
1,0,[     1.7309     0.53934      -2.131]
1,0,[      5.207     -3.3009     -1.9138]
1,1,[    -1.1186      4.5757     -3.5986]
1,0,[     1.9469     -1.2573    -0.38486]
1,1,[    -1.5905      3.3689     -1.6876]
1,2,[    -2.2643     0.42372      1.7519]
1,1,[    -2.7261      3.4119     -1.7294]
1,1,[    -2.9016      4.0354     -1.3603]
1,1,[    -1.2338      3.7917     -2.7533]
1,1,[   -0.84789     0.28223     0.23685]
1,1,[    -3.5505      1.7797      1.2736]
1,1,[    -2.8906      1.1109      1.0445]
1,1,[    -1.9894      1.4838     0.33927]
1,1,[    -2.3577      2.0764    -0.16927]
1,1,[    0.51241      2.0723     -2.4645]
1,1,[    -2.7157      3.6031    -0.67188]
1,1,[    -3.2015      3.8544     -1.7725]
1,1,[    -3.1996      4.5848     -1.5317]
1,0,[    0.51491    -0.15118    -0.58051]
1,2,[    -2.8989    0.059692      2.8572]
1,1,[   -0.30964      2.4753     -2.6542]
1,1,[    -2.4925      2.7885    -0.46191]
1,1,[    -3.2158      2.5139     0.39484]
1,2,[    -2.5974     0.14123      1.3415]
1,1,[    -2.7741      2.2947   -0.025775]
1,1,[    -1.9967      1.6417     0.92415]
1,1,[    -1.0333      4.5645     -3.7461]
1,1,[    -3.9302      5.0495     -1.6373]
1,2,[    -2.0928    -0.30296      2.1117]
1,1,[     -3.233      2.4856      1.0058]
1,0,[     1.9476      -1.163     -1.2953]
1,1,[    -3.1892      3.6007    -0.19835]
1,1,[    -1.9728      1.6971    -0.31035]
1,1,[     -4.974      3.4291     0.68121]
1,1,[      -1.21      2.3567    -0.75133]
1,1,[    -4.0262      3.3016    0.064603]
1,1,[    -1.8427      2.7438     -0.7317]
1,1,[    -4.9662      3.4883     0.95391]
1,1,[    -2.0174      3.2788     -1.3133]
1,1,[   -0.99526      1.9497     -1.1766]
1,1,[    -4.9329      1.8346      1.8287]
1,1,[    -3.9428      6.1786     -2.6126]
1,1,[    -2.0061       1.931    -0.55517]
1,1,[    -1.5746      1.4282   -0.032058]
1,1,[    -2.4732      4.3288     -2.1998]
1,2,[    -1.7818     0.99873      1.3591]
1,1,[    -3.4315       3.216     0.20031]
1,1,[    -1.9471      1.4847    0.036084]
1,1,[    -3.2133      1.6603      1.6002]
1,2,[     -3.233    -0.45884      3.2673]
1,1,[   -0.96556      2.3459     -1.5162]
1,1,[    -2.2277      3.1733     -1.5351]
1,1,[    -1.0622      1.8637    -0.91199]
1,1,[    -2.4382      2.8353     -0.6425]
1,0,[     1.9427     0.56926     -2.5533]
